text,start_char,end_char
so create file jlwozi_data4,15,27
please delete likkpqj_22.jpg now,14,28
hey delete wnn4 quickly,11,15
so can you remove zqtr quickly,18,22
so i want to delete frjnhcx.jpg please,20,31
okay delete directory qkepai_build now,22,34
hey erase wlzdeql_build now,10,23
so remove file bloc.py now,15,22
okay remove file vjx_src now,17,24
delete directory zihtm2 quickly,17,23
hey create directory wzsrh.png,21,30
can you remove nrr_16.jpg please,15,25
hey can you remove xlxw_src quickly,19,27
okay i want to delete wrthb.png now,22,31
hey create file fjyyydz,16,23
erase nnzkuo_build5 now,6,19
hey make klto3 now,9,14
so erase vhoxk please,9,14
hey create directory vspzbnc_build quickly,21,34
okay please delete qdx.log now,19,26
so remove ujhsb_7.png now,10,21
please delete ggucsf5 please,14,21
so remove file fttsccmg.yaml please,15,28
so make directory dxsdwysy.py now,18,29
okay please delete ofvmoas_82.md,19,32
create lwnzlhhf_96.md quickly,7,21
hey please delete jqdr.txt quickly,18,26
okay remove file azy.yaml please,17,25
so please delete ylesdyls.log,17,29
hey make cte_96.py now,9,18
okay make wiox quickly,10,14
please delete pykz_52.py,14,24
delete directory knp2 please,17,21
hey create file rvs.yaml quickly,16,24
okay make ltven.jpg please,10,19
hey delete ywiczrd4,11,19
erase mkqvet now,6,12
delete directory eifbb.txt please,17,26
hey make xraobzn.yaml,9,21
hey make directory vssihupp quickly,19,27
remove file arugz5 please,12,18
hey remove file gakiweq please,16,23
create file qizewf now,12,18
okay create directory dtyjgsh_data1 now,22,35
so create file jjynnnev now,15,23
can you remove hwqmizh5 quickly,15,23
i want to delete msv.jpg now,17,24
so make directory kjvmksyo.png now,18,30
remove file jzuq5 please,12,17
create arnknekp_data1,7,21
so make hupiyi_build1 now,8,21
okay make dmscfgx.pdf please,10,21
hey create file ijplcztl.yaml please,16,29
hey create fhu.txt now,11,18
hey delete kjnanc_83.jpg now,11,24
okay create kdflbgqw_75.pdf please,12,27
okay can you remove lfbdev.txt quickly,20,30
so erase kcxmoi now,9,15
okay make npdbum.txt now,10,20
okay can you remove tpyhrfb.log please,20,31
so delete directory esacink.yaml please,20,32
okay make directory ygvvven.yaml quickly,20,32
okay make directory mbysuzz2 quickly,20,28
hey remove osf.json,11,19
create cvubjdio_42.log quickly,7,22
okay delete directory tzbh_data4,22,32
okay please delete gbezvqet2,19,28
hey please delete jxtwkoy quickly,18,25
delete oqdy_57.md please,7,17
okay remove file mgc.yml now,17,24
delete directory izueihv.yaml please,17,29
hey create ljr_build5 please,11,21
okay make directory dxdd,20,24
hey please delete jie.yml please,18,25
please delete zragszf quickly,14,21
i want to delete ysb_src,17,24
delete ayeici,7,13
okay can you remove vah_37.csv please,20,30
okay create directory zbdsv.pdf now,22,31
hey delete directory oqzz_2.json quickly,21,32
remove xwhpxwm_99.pdf quickly,7,21
create file tydgnvwy_37.csv quickly,12,27
so create directory icgbz.pdf,20,29
okay make vjjr.py quickly,10,17
hey delete bdia_41.pdf now,11,22
create file luzxs_76.json,12,25
okay delete directory mkut.png please,22,30
okay create directory lbmp.txt,22,30
okay create lshqwob.md please,12,22
so delete directory vmlr.txt,20,28
hey create lbronbha now,11,19
okay please delete ncisw_27.jpg please,19,31
hey delete directory sud_backup please,21,31
okay i want to delete jttepas,22,29
create ilhk now,7,11
delete directory osgwvpg.md now,17,27
hey can you remove tlcfigaq please,19,27
hey delete ewlo_39.png please,11,22
so create file krr_33.csv quickly,15,25
so make directory mmz_95.py,18,27
so erase pkyghqr.txt quickly,9,20
hey can you remove vpel,19,23
okay create file cvxrjic please,17,24
hey make directory bgrmwpzd.yaml now,19,32
delete anx_build3 please,7,17
so create directory eggso.yml quickly,20,29
hey remove file rcd.log,16,23
create directory oxig.yaml now,17,26
hey make directory ato,19,22
so please delete oioeb.pdf,17,26
create file wajls.json quickly,12,22
so please delete jlxrdyg_build please,17,30
okay delete directory ejf_37.yaml please,22,33
so create file ppmrf.jpg please,15,24
so make directory rngf.yaml,18,27
please delete yvccpz2 quickly,14,21
hey make directory altisu_88.png please,19,32
hey create file ndztq_14.yaml,16,29
remove yeuqu_data3 now,7,18
okay create file wokrrpgh_57.pdf,17,32
hey create javdqds_90.csv now,11,25
please delete kstsne_70.txt please,14,27
so remove file ztee.log now,15,23
hey make syfyyd_backup quickly,9,22
okay erase xeomhyuk.txt,11,23
okay create directory ntmbhx.csv please,22,32
so i want to delete wefem.md please,20,28
so remove file zrb_35.json,15,26
delete yvxjn please,7,12
okay create directory vzaww.json,22,32
hey can you remove kiqcogfm_90.csv,19,34
hey erase eiexijok_src1 please,10,23
so can you remove mqh.csv quickly,18,25
so please delete pggukym.yml now,17,28
so remove kivy.py now,10,17
i want to delete lowlncqn4,17,26
so make directory dsr_data,18,26
okay make directory mbhnktd quickly,20,27
so make ohsollr_backup5 please,8,23
hey delete jep.jpg,11,18
so remove zkr_87.py,10,19
hey erase irvs_src please,10,18
remove lcrqv_51.txt now,7,19
okay can you remove cdxct_86.jpg quickly,20,32
remove trdmln.log,7,17
okay create directory vvdqjbz_backup please,22,36
hey create file avbicw_28.pdf,16,29
okay create qlvbmmjs quickly,12,20
so make directory antv.py please,18,25
hey please delete mluurpyb_build please,18,32
create directory vybib.png quickly,17,26
create file ghxmed_35.yaml,12,26
so make directory mslpq.txt now,18,27
can you remove purv_backup quickly,15,26
okay remove lmfdeunx_84.pdf quickly,12,27
hey remove file zgfyiwy.yaml now,16,28
remove file irsowbv.md please,12,22
okay erase tlh_src1 quickly,11,19
hey please delete llrybq_57.md please,18,30
okay can you remove mteqsuzx now,20,28
hey remove hibgnml.log please,11,22
okay remove file yhoeqek.csv now,17,28
so create file zsiongfv_69.md now,15,29
hey remove file wfdfxrq_backup please,16,30
delete directory stcjm_35.pdf now,17,29
okay remove file oqrlteut please,17,25
okay delete awunm2 please,12,18
create wffu quickly,7,11
so please delete wbtfjna_79.json quickly,17,32
okay please delete wuen_37.log please,19,30
so create directory hjic_56.json please,20,32
so remove file mlxoukkj.png,15,27
so create directory qznuh_8.csv now,20,31
hey create file krh5 now,16,20
erase jsmqp.csv,6,15
hey create file xsnnbzyv.txt now,16,28
delete directory kekdrza_backup1 please,17,32
create directory ozcvxvpd_backup,17,32
hey create directory nnajbpe now,21,28
okay can you remove wggvw.yaml,20,30
delete zabz.pdf now,7,15
hey make jvlzll_11.csv please,9,22
remove file ziu_backup quickly,12,22
hey delete directory tfzbvrh please,21,28
so remove file sioo_79.png now,15,26
i want to delete wxwwu_56.py now,17,28
okay i want to delete nlzuq.png now,22,31
okay please delete hxtdci_build3 please,19,32
so i want to delete grc5 now,20,24
so remove qago_91.py please,10,20
create file efp.py,12,18
hey make bva.yaml quickly,9,17
delete qqegarh.py please,7,17
create efouw.jpg,7,16
so create directory avxr.log quickly,20,28
hey delete directory riun3 please,21,26
create directory jafhlejq_2.png quickly,17,31
make directory brbhb_src5 now,15,25
so create file zsc_build,15,24
so remove eydm,10,14
okay create directory qjfig_83.log quickly,22,34
hey remove file cqzjn_src quickly,16,25
okay remove file topzzmcq now,17,25
delete wotqc5,7,13
okay remove file mwszlgo please,17,24
so create file kfyz_12.log now,15,26
make nblubamc,5,13
okay delete directory ulsiz quickly,22,27
i want to delete akihtoj please,17,24
remove sxlofz_build5 now,7,20
okay please delete pkpfredy now,19,27
create directory gljv.txt,17,25
okay can you remove jzlvdzyh_src,20,32
okay delete yye_src3 quickly,12,20
hey make tytbba_95.log,9,22
okay create tnuycdyj.pdf now,12,24
hey create directory lzaqnse5 now,21,29
hey delete dapsrra.pdf,11,22
so remove file ahrjdcf.md,15,25
hey make directory wrlxz_src5 now,19,29
delete jobp_25.txt,7,18
okay i want to delete uwh.py,22,28
can you remove wucep3,15,21
okay create file blck.png now,17,25
create file hqx.pdf please,12,19
so create directory fwnjtn_68.png quickly,20,33
make lya_52.log quickly,5,15
so please delete qsswmdj_76.yaml now,17,32
delete kkrfijj.txt,7,18
okay remove file okwmdcxl_build5,17,32
okay create file egiibwm_96.txt please,17,31
hey make directory orece_build quickly,19,30
so erase txnk_97.py quickly,9,19
okay make directory eybzswwd_33.png,20,35
so create directory pmra please,20,24
hey create bat_37.png now,11,21
so remove file oeinke_81.log quickly,15,28
okay remove dcu_backup,12,22
hey create directory gmw_11.log,21,31
okay remove svlchi.py please,12,21
create lwv_backup now,7,17
okay erase ddjocj now,11,17
so make yoj.json,8,16
hey remove file kfzyyoal please,16,24
please delete deye.yaml now,14,23
so remove file fuixsx,15,21
hey create caizz_30.txt quickly,11,23
hey i want to delete wgfha_data5 now,21,32
okay create directory uxk.jpg now,22,29
make bzguogz please,5,12
hey remove file ofm.txt now,16,23
so make ucyhtfi1 please,8,16
hey can you remove vtmwkcez.md quickly,19,30
okay erase afz.csv now,11,18
okay make directory vrtjak_data3,20,32
delete opsbewj_35.jpg now,7,21
so create file xjsz.json quickly,15,24
so please delete htwzm_78.png now,17,29
okay delete opjhkpxk_27.json now,12,28
okay delete directory jfgms,22,27
so erase sitsqlu_24.yml now,9,23
hey erase meoq_64.txt quickly,10,21
so remove ykzg_data now,10,19
hey create kyxiei_build quickly,11,23
so create directory rrdtk_73.png,20,32
create directory vjz please,17,20
okay erase lzhbgpi_data2,11,24
delete wbspkord.log quickly,7,19
okay remove virq.yaml,12,21
okay i want to delete roin.jpg please,22,30
remove file fhon.json quickly,12,21
so can you remove tklj.pdf quickly,18,26
hey create aqwah,11,16
hey remove qdcsvazf_19.pdf,11,26
okay remove file oagyykv5,17,25
so create tikd.csv quickly,10,18
make directory ocqondj_16.pdf now,15,29
hey remove ksguf quickly,11,16
okay make quapzmi please,10,17
okay delete directory lftcm_src3 quickly,22,32
delete directory rptdlra quickly,17,24
i want to delete hipced_src now,17,27
so delete directory orllu.json now,20,30
so delete vmi.py now,10,16
okay i want to delete sdkhfnn please,22,29
hey please delete ayh_39.yml please,18,28
okay please delete kfvfwy.csv quickly,19,29
okay create ppkvsbkx_data now,12,25
so delete ufu_data now,10,18
hey remove rhyi_2.png now,11,21
hey i want to delete yqo now,21,24
hey delete ccqnuvv_67.csv quickly,11,25
i want to delete vvazjau.json quickly,17,29
i want to delete vwovvuus now,17,25
okay delete directory ofia.yml,22,30
hey can you remove vcza.yaml quickly,19,28
so delete directory yspeu_65.pdf quickly,20,32
so i want to delete rbx1 quickly,20,24
okay create directory vfjuy,22,27
hey create directory oycsi_57.json please,21,34
okay create file okqr_43.png please,17,28
so create directory pclm.txt please,20,28
make directory bfvaz_61.png now,15,27
so remove phf_13.log now,10,20
erase ljzgbk_backup now,6,19
so erase nhvu_40.py,9,19
okay create ywy2,12,16
erase wmg2 quickly,6,10
create luibpcuy.png please,7,19
so make nduklogz.jpg please,8,20
hey create directory fecwlkr_16.yaml quickly,21,36
okay create hfrzlrwe_59.log please,12,27
okay make wirem.pdf quickly,10,19
can you remove ueg.png please,15,22
so please delete ihgkvci please,17,24
so make directory mzfb_56.md now,18,28
hey please delete lszpn_60.jpg now,18,30
so make directory jpzv now,18,22
hey make vtqexfy3 please,9,17
i want to delete zsho.csv please,17,25
so please delete ftzetno_32.py quickly,17,30
hey create file eaacezu_33.png,16,30
okay i want to delete ddkcd quickly,22,27
create file cqnwzygv.md now,12,23
so remove zfufdjlc_src please,10,22
hey create ogkofve.yml quickly,11,22
so erase kvtfz now,9,14
hey create file tamlqngb_64.json quickly,16,32
make hxt now,5,8
okay create file vzq_backup5,17,28
i want to delete mqwxa_70.py quickly,17,28
okay delete directory slgqa_backup2 please,22,35
okay please delete nbxdntpn_build,19,33
erase jyasprs.json,6,18
so remove file eqd quickly,15,18
hey make knglog.txt,9,19
okay remove file dplpzx_data now,17,28
remove file rpouz4 please,12,18
hey make directory vhdarss.py now,19,29
okay can you remove qwvs.yaml please,20,29
hey create ghgox_83.yaml quickly,11,24
okay remove qbqpvj_70.txt please,12,25
make directory woelnatp.log,15,27
create fzke_47.yaml please,7,19
so remove ujsmvfs_2.json,10,24
hey please delete amzmh please,18,23
hey i want to delete dtvlzy.png,21,31
so make fhr_54.md now,8,17
delete directory jxjyvfb_18.pdf now,17,31
please delete xcl.yml please,14,21
okay delete pxeoixx_build now,12,25
okay remove xnipir_84.pdf,12,25
okay remove file edump3,17,23
please delete pwoyc_22.md quickly,14,25
erase kpaly.md,6,14
please delete nlwgs_79.yml,14,26
okay i want to delete hasrns now,22,28
okay delete directory dvup quickly,22,26
erase xrvpg_data quickly,6,16
hey delete directory taj_19.yaml now,21,32
please delete cpwiw_backup2 quickly,14,27
delete directory bgriykqu_src quickly,17,29
so make ysjdtqu_57.yml quickly,8,22
hey i want to delete dysq_72.md,21,31
create directory rqxogwz now,17,24
so erase vycf_build4 now,9,20
so remove cdishf_data now,10,21
create jatq.txt quickly,7,15
so create file tsz,15,18
hey erase gegwee.csv,10,20
erase glhfk3 please,6,12
hey remove file hcf_98.py now,16,25
okay create zxkn.yaml now,12,21
so create obdd_13.yml,10,21
hey create file iwgui quickly,16,21
so make wljdy.py now,8,16
so erase stwtq please,9,14
so can you remove rzlub_5.txt quickly,18,29
hey delete directory loiudh now,21,27
create qlcl_87.yml,7,18
okay create directory eixvr_data quickly,22,32
okay create mtwdc.json,12,22
okay delete bcpe_73.json quickly,12,24
so can you remove mqvj_65.txt please,18,29
okay make directory zxgmo_85.py,20,31
hey i want to delete qwtld.png quickly,21,30
remove ihnd.csv now,7,15
so make directory npbyoqmi_data2 now,18,32
so i want to delete skfyb_98.png please,20,32
please delete umy.py now,14,20
okay i want to delete qoeqjzz_8.csv now,22,35
so remove mhpqp,10,15
okay make homzcyw_32.yml please,10,24
hey i want to delete zaxfl,21,26
create directory ufovdd,17,23
make wipsrww.log please,5,16
hey remove kvnsis_14.csv quickly,11,24
hey delete directory eypvtclt_16.py quickly,21,35
okay create directory mxagres_36.png now,22,36
okay make directory mtyiz.txt,20,29
okay i want to delete eicrp.log please,22,31
so please delete aveanhhu3,17,26
delete pjktgq quickly,7,13
okay remove file gcjeyp_39.json please,17,31
create directory dzrkqx_build3,17,30
so erase ikgspyab_14.jpg,9,24
okay delete mcbvjo_72.md quickly,12,24
so please delete jrqojgvh.csv now,17,29
remove ehc_74.yml now,7,17
hey delete directory aotkesnw.jpg now,21,33
okay create directory mfymc.yaml please,22,32
okay erase hrxxmvuv.yaml quickly,11,24
okay create directory xon_99.json quickly,22,33
so delete directory hejf.csv now,20,28
so create directory idgs_backup4 now,20,32
okay make directory wuxbv_55.csv quickly,20,32
so can you remove hwyotrpp_backup now,18,33
okay create file thvqtu,17,23
okay please delete mdujed_37.png please,19,32
hey create directory ynomhijs now,21,29
so remove file gdnzhgw.csv please,15,26
so delete pmvlq,10,15
please delete ipebptvd_47.md,14,28
hey remove hmbsmt_data,11,22
hey remove gvzidfv.md now,11,21
okay can you remove zobwugm_22.yml now,20,34
so remove lvao5 quickly,10,15
create qzagh_6.yml quickly,7,18
so please delete thfzxjy2 now,17,25
okay please delete axf.yaml quickly,19,27
hey create directory sdjljlb.txt quickly,21,32
okay remove file eafdux_29.log quickly,17,30
hey make directory dgw now,19,22
please delete vffdava_35.json please,14,29
please delete dwse_17.png now,14,25
so delete directory wmwvmh.log please,20,30
so i want to delete mioeohk,20,27
so delete directory lky2 quickly,20,24
hey remove kvmyiou.yml please,11,22
okay delete directory uuoot_src now,22,31
hey create cyzrk_backup please,11,23
remove tknx_33.yaml now,7,19
hey i want to delete mpxkc quickly,21,26
so remove dxi quickly,10,13
create cbmzv_build quickly,7,18
erase dvv_7.txt now,6,15
erase tuuubwlm_79.yml,6,21
i want to delete wztwxwcq.json quickly,17,30
please delete gkiddcd_backup quickly,14,28
okay can you remove qastip.png now,20,30
okay delete directory qsgaxpji_src3,22,35
please delete eyenh.md,14,22
hey create directory gxvfspwc.png,21,33
erase ghbl_85.py please,6,16
so create file gqko2 now,15,20
hey make vzjondk now,9,16
so make opcen quickly,8,13
hey erase dln_29.md quickly,10,19
hey create file yoafdvt_data now,16,28
okay please delete auud_66.png now,19,30
okay delete directory gyojonj.log now,22,33
so create directory pktprhmz1,20,29
okay delete directory opgjxb,22,28
hey create tzypvxly_build quickly,11,25
